Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,answer,,ANSWER
8,1606398140188,26/11/2020 13:42:20,1606398139066,0,26/11/2020 13:42:19,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,3,2,1,Screen 1,buttonA,response_button_text,10196.880000003148,,,"Yes, they are correlated",2,1,0,0,,,,1,1,example,dataExample_PCP_ABX.png,"Yes, they are correlated",,
9,1606398159344,26/11/2020 13:42:39,1606398156498,0,26/11/2020 13:42:36,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,5,1,1,Screen 1,advancementZone,continue_button,17239.93500000506,,,,,0,1,0,,,,1,,start,,,,
10,1606398164578,26/11/2020 13:42:44,1606398163431,0,26/11/2020 13:42:43,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,6,1,1,Screen 1,buttonA,response_button_text,6915.775000001304,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data1_PCP_ABX.png,"Yes, they are correlated",,
11,1606398166156,26/11/2020 13:42:46,1606398164912,0,26/11/2020 13:42:44,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,7,2,1,Screen 1,buttonA,response_button_text,1464.2500000045402,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data3_PCP_BX.png,"Yes, they are correlated",,
12,1606398167736,26/11/2020 13:42:47,1606398166467,0,26/11/2020 13:42:46,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,8,3,1,Screen 1,buttonB,response_button_text,1535.009999992326,,,"No, they are not correlated",1,1,0,0,,,,1,,trial,data2_PCP_AX.png,"No, they are not correlated",,
13,1606398169407,26/11/2020 13:42:49,1606398168155,0,26/11/2020 13:42:48,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,9,4,1,Screen 1,buttonB,response_button_text,1666.1049999966053,,,"No, they are not correlated",1,0,1,0,,,,1,,trial,data4_PCP_BX.png,"Yes, they are correlated",,
14,1606398170298,26/11/2020 13:42:50,1606398168176,0,26/11/2020 13:42:48,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
15,1606398175142,26/11/2020 13:42:55,1606398173856,0,26/11/2020 13:42:53,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_endValue,5680.7799999951385,,,81,,0,1,0,,,,1,,end,,,,
16,1606398175392,26/11/2020 13:42:55,1606398173857,0,26/11/2020 13:42:53,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,1,1,Screen 1,continueButton,continue_button,5680.7799999951385,,,,,0,1,0,,,,1,,end,,,,
17,1606398375113,26/11/2020 13:46:15,1606398373524,0,26/11/2020 13:46:13,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,199655.89499998896,,,,,0,1,0,,,,2,,instructions_PSP,,,,
18,1606398666943,26/11/2020 13:51:06,1606398665461,0,26/11/2020 13:51:05,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,291926.91000000923,,,,,0,1,0,,,,2,,instructions_PSP,,,,
19,1606398668115,26/11/2020 13:51:08,1606398666847,0,26/11/2020 13:51:06,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,3,Screen 3,advancementZone,continue_button,1377.4300000077346,,,,,0,1,0,,,,2,,instructions_PSP,,,,
20,1606398672474,26/11/2020 13:51:12,1606398671218,0,26/11/2020 13:51:11,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,12,3,1,Screen 1,buttonA,response_button_text,4318.239999993239,,,"Yes, they are correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_ABX.png,"Yes, they are correlated",,
21,1606398675036,26/11/2020 13:51:15,1606398673775,0,26/11/2020 13:51:13,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,13,4,1,Screen 1,buttonB,response_button_text,2357.98000000068,,,"No, they are not correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_AB.png,"No, they are not correlated",,
22,1606398676881,26/11/2020 13:51:16,1606398675632,0,26/11/2020 13:51:15,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,14,2,1,Screen 1,advancementZone,continue_button,1660.2299999940442,,,,,0,1,0,,,,2,,start,,,,
23,1606398679521,26/11/2020 13:51:19,1606398678252,0,26/11/2020 13:51:18,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,15,5,1,Screen 1,buttonA,response_button_text,2596.5800000121817,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data1_PSP_ABX.png,"Yes, they are correlated",,
24,1606398680995,26/11/2020 13:51:20,1606398679748,0,26/11/2020 13:51:19,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,16,6,1,Screen 1,buttonB,response_button_text,1478.92999999749,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data2_PSP_AB.png,"No, they are not correlated",,
25,1606398682809,26/11/2020 13:51:22,1606398681547,0,26/11/2020 13:51:21,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,17,7,1,Screen 1,buttonA,response_button_text,1780.9249999991152,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data3_PSP_ABX.png,"Yes, they are correlated",,
26,1606398684089,26/11/2020 13:51:24,1606398682832,0,26/11/2020 13:51:22,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,18,8,1,Screen 1,buttonA,response_button_text,1262.0400000014342,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data4_PSP_BX.png,"Yes, they are correlated",,
27,1606398684356,26/11/2020 13:51:24,1606398682854,0,26/11/2020 13:51:22,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
28,1606398687293,26/11/2020 13:51:27,1606398686032,0,26/11/2020 13:51:26,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_endValue,3179.5100000017555,,,33,,0,1,0,,,,2,,end,,,,
29,1606398687559,26/11/2020 13:51:27,1606398686033,0,26/11/2020 13:51:26,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,2,1,Screen 1,continueButton,continue_button,3179.5100000017555,,,,,0,1,0,,,,2,,end,,,,
30,1606398706223,26/11/2020 13:51:46,1606398704951,0,26/11/2020 13:51:44,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,1,Screen 1,advancementZone,continue_button,18903.760000001057,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
31,1606398719986,26/11/2020 13:51:59,1606398718710,0,26/11/2020 13:51:58,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,2,Screen 2,advancementZone,continue_button,13746.059999990393,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
32,1606398721065,26/11/2020 13:52:01,1606398719811,0,26/11/2020 13:51:59,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,3,Screen 3,advancementZone,continue_button,1090.8650000055786,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
33,1606398722518,26/11/2020 13:52:02,1606398721237,0,26/11/2020 13:52:01,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,22,5,1,Screen 1,buttonB,response_button_text,1384.4300000055227,,,"No, they are not correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_AB.png,"No, they are not correlated",,
34,1606398724253,26/11/2020 13:52:04,1606398722960,0,26/11/2020 13:52:02,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,21,6,1,Screen 1,buttonA,response_button_text,1514.1849999927217,,,"Yes, they are correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_ABX.png,"Yes, they are correlated",,
35,1606398725690,26/11/2020 13:52:05,1606398724441,0,26/11/2020 13:52:04,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,23,3,1,Screen 1,advancementZone,continue_button,1282.0449999999255,,,,,0,1,0,,,,3,,start,,,,
36,1606398730033,26/11/2020 13:52:10,1606398728773,0,26/11/2020 13:52:08,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,24,9,1,Screen 1,buttonA,response_button_text,4305.804999996326,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data1_Mixed_ABX.png,"Yes, they are correlated",,
37,1606398731034,26/11/2020 13:52:11,1606398729895,0,26/11/2020 13:52:09,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,25,10,1,Screen 1,buttonA,response_button_text,1098.4599999937927,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data3_Mixed_BX.png,"Yes, they are correlated",,
38,1606398732653,26/11/2020 13:52:12,1606398731400,0,26/11/2020 13:52:11,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,26,11,1,Screen 1,buttonB,response_button_text,1484.3149999942398,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data2_Mixed_AX.png,"No, they are not correlated",,
39,1606398733750,26/11/2020 13:52:13,1606398732500,0,26/11/2020 13:52:12,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,27,12,1,Screen 1,buttonB,response_button_text,1078.6950000037905,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data4_Mixed_AB.png,"No, they are not correlated",,
40,1606398733875,26/11/2020 13:52:13,1606398732510,0,26/11/2020 13:52:12,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,3,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,3,,end,,,,
41,1606398736999,26/11/2020 13:52:16,1606398735415,0,26/11/2020 13:52:15,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,3,1,Screen 1,slider,response_slider_endValue,2905.095000009169,,,26,,0,1,0,,,,3,,end,,,,
42,1606398737249,26/11/2020 13:52:17,1606398735417,0,26/11/2020 13:52:15,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,3,1,Screen 1,continueButton,continue_button,2905.095000009169,,,,,0,1,0,,,,3,,end,,,,
43,1606398749408,26/11/2020 13:52:29,1606398748128,0,26/11/2020 13:52:28,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,29,1,1,Screen 1,button2,response_button_text,12689.29000000935,,,Parallel Sets Plot,1,0,1,0,,,,,,userPreference,,,,
44,1606398749673,26/11/2020 13:52:29,1606398748132,0,26/11/2020 13:52:28,28606,13,task-xe1r,,8132615,BLIND,2419504,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1536x864,1536x864,,Task 1: Identify correlation,25,spreadsheet,,,END TASK,,,,,677530,,,,,0,1,0,,,,,,,,,,
1,1606415828107,26/11/2020 18:37:08,1606415828014,0,26/11/2020 18:37:08,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1606415869344,26/11/2020 18:37:49,1606415869298,0,26/11/2020 18:37:49,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,41234,,,,,0,1,0,,,,,,taskIntroduction,,,,
3,1606415891756,26/11/2020 18:38:11,1606415891743,0,26/11/2020 18:38:11,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,1,Screen 1,advancementZone,continue_button,22411.000000000015,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
4,1606415916569,26/11/2020 18:38:36,1606415916558,0,26/11/2020 18:38:36,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,2,Screen 2,advancementZone,continue_button,24787,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
5,1606415921163,26/11/2020 18:38:41,1606415921170,0,26/11/2020 18:38:41,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,3,Screen 3,advancementZone,continue_button,4601,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
6,1606415934568,26/11/2020 18:38:54,1606415934557,0,26/11/2020 18:38:54,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,22,1,1,Screen 1,buttonA,response_button_text,13319,,,"Yes, they are correlated",1,0,1,0,,,,3,3,example,dataExample_Mixed_AB.png,"No, they are not correlated",,
7,1606415937263,26/11/2020 18:38:57,1606415937251,0,26/11/2020 18:38:57,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,22,1,1,Screen 1,buttonB,response_button_text,16018,,,"No, they are not correlated",2,1,0,0,,,,3,3,example,dataExample_Mixed_AB.png,"No, they are not correlated",,
8,1606415941455,26/11/2020 18:39:01,1606415941451,0,26/11/2020 18:39:01,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,21,2,1,Screen 1,buttonA,response_button_text,3981,,,"Yes, they are correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_ABX.png,"Yes, they are correlated",,
9,1606415944002,26/11/2020 18:39:04,1606415943982,0,26/11/2020 18:39:03,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,23,1,1,Screen 1,advancementZone,continue_button,2351,,,,,0,1,0,,,,3,,start,,,,
10,1606415946663,26/11/2020 18:39:06,1606415946650,0,26/11/2020 18:39:06,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,24,1,1,Screen 1,buttonA,response_button_text,2637,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data3_Mixed_BX.png,"Yes, they are correlated",,
11,1606415948858,26/11/2020 18:39:08,1606415948858,0,26/11/2020 18:39:08,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,25,2,1,Screen 1,buttonA,response_button_text,2171,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data2_Mixed_ABX.png,"Yes, they are correlated",,
12,1606415950985,26/11/2020 18:39:10,1606415950983,0,26/11/2020 18:39:10,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,26,3,1,Screen 1,buttonB,response_button_text,2085,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data1_Mixed_AB.png,"No, they are not correlated",,
13,1606415952672,26/11/2020 18:39:12,1606415952658,0,26/11/2020 18:39:12,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,27,4,1,Screen 1,buttonB,response_button_text,1637,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data4_Mixed_AX.png,"No, they are not correlated",,
14,1606415952750,26/11/2020 18:39:12,1606415952698,0,26/11/2020 18:39:12,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,3,,end,,,,
15,1606415957602,26/11/2020 18:39:17,1606415957595,0,26/11/2020 18:39:17,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,1,1,Screen 1,slider,response_slider_endValue,4896.000000000029,,,50,,0,1,0,,,,3,,end,,,,
16,1606415957665,26/11/2020 18:39:17,1606415957598,0,26/11/2020 18:39:17,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,1,1,Screen 1,continueButton,continue_button,4896.000000000029,,,,,0,1,0,,,,3,,end,,,,
17,1606415970119,26/11/2020 18:39:30,1606415970115,0,26/11/2020 18:39:30,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,12487,,,,,0,1,0,,,,1,,instructions_PCP,,,,
18,1606415972200,26/11/2020 18:39:32,1606415972189,0,26/11/2020 18:39:32,28606,13,task-xe1r,,8143757,BLIND,2423378,,complete,,,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,414x896,800x331,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,2045.000000000029,,,,,0,1,0,,,,1,,instructions_PCP,,,,
